title,appid,type,price,release_year,required_age,is_multiplayer
Origins of Malu,339530,game,0,2015,0,1
Mighty Switch Force! Academy,350210,game,9.99,2015,0,0
Omni,375340,game,0,1970,0,0
Space Hulk - Defilement of Honour Campaign,246564,dlc,4.99,2013,0,1
Tiny Guardians,431230,game,9.99,2016,0,0
Bunker - The Underground Game,354180,game,9.99,2015,0,0
Lara Croft and the Temple of Osiris - Deus Ex Pack,318870,dlc,1.99,2015,13,1
Stormworm+,449240,game,0,2016,0,0
Dungeon Defenders II - Collector's Pack,336310,dlc,49.99,2014,0,1
Fallout: A Post Nuclear Role Playing Game,38400,game,9.99,2009,16,0
Rocksmith® 2014 – Radiohead - “My Iron Lung”,258382,dlc,2.99,2013,0,0
Unfortunate Spacemen,408900,game,14.99,2016,0,1
Call of Duty®: Advanced Warfare - Extra Armory Slots 1,343611,dlc,1.99,2015,17,1
Judge Dredd: Dredd vs. Death,3710,game,7.99,2009,0,1
Tales of Aravorn: Seasons Of The Wolf Demo,345000,demo,0,2015,0,0
Sleeping Dogs: The High Roller Pack,215244,dlc,2.99,2012,17,0
World In Conflict: Soviet Assault,21910,dlc,9.99,2009,0,0
Train Simulator: Class 111 DMU Add-On,208366,dlc,17.99,2012,0,0
IRFaceRig Cyborg Baron,435175,dlc,0.99,2016,0,0
Professor Teaches PowerPoint 2016,406060,game,14.99,2015,0,0
The Escapists,298630,game,17.99,2015,0,0
Company of Heroes,4560,game,19.99,2007,17,1
Golden Rush - Witch Hero,394421,dlc,9.99,2015,0,1
Battleplan: American Civil War,285130,game,9.99,2014,0,0
Dead Bits,303390,game,0.99,2014,0,0
Sakura Clicker - Chocolate Outfit,393042,dlc,1.99,2015,17,0
Warhammer 40000: Dawn of War II: Retribution - Captain Wargear DLC ,56480,dlc,2.99,2011,0,0
CastleMiner Z,253430,game,3.99,2014,0,1
Total War: ATTILA - Longbeards Culture Pack,343460,dlc,7.99,2015,0,1
Rocksmith® 2014 – Mastodon - “Black Tongue”,294909,dlc,2.99,2014,0,0
Might & Magic: Duel of Champions - Sins of Betrayal Pack,320190,dlc,24.99,2014,0,1
Assassin's Creed Syndicate - Jack The Ripper,405080,dlc,14.99,2015,17,0
Nobunaga's Ambition: Souzou - Scenario Itsukushima,297892,dlc,2.99,2014,0,0
SUNLESS SEA,304650,game,18.99,2015,0,0
GearCity,285110,game,16.99,2014,0,0
Hero Siege - The Karp of Doom,307800,dlc,2.99,2014,0,1
Beyond Reality,428100,game,4.99,2016,0,0
Rocksmith - Foo Fighters - Song Pack,222067,dlc,11.99,2012,0,0
Replay - VHS is not dead,333490,game,9.99,2015,0,0
Fallout 3 - Broken Steel,22410,dlc,4.99,2010,0,0
Aliens: Colonial Marines,49540,game,14.99,2013,17,1
Demon Horde Master,380790,game,1.99,2015,0,1
Crazy Machines Elements DLC - Gadget Fun & Tricky Riddles,206415,dlc,2.99,2012,0,0
Invisible Apartment - Extras,353000,dlc,1.99,2015,0,0
Angle of Attack Demo,36930,demo,0,2009,0,1
Unhack,340800,game,3.99,2015,0,0
Heroes of Annihilated Empires,4800,game,14.99,2006,0,1
DmC: Devil May Cry,220440,game,29.99,2013,17,0
Pajama Sam 2: Thunder and Lightning Aren't So Frightening,292780,game,6.99,2014,0,0
AquaSnap Window Manager,391050,game,14.99,2015,0,0
Primal Carnage - Tupandactylus - Premium,258501,dlc,2.99,2013,0,1
Tom Clancy's The Division™ - Sports Fan Outfit Pack,459500,dlc,4.99,2016,17,1
Rocksmith® 2014 – Audioslave - “I Am The Highway”,295018,dlc,2.99,2014,0,0
Cricket Revolution,25500,game,2.99,2009,0,1
Check vs Mate,211070,game,19.99,2012,0,1
Crusader Kings II: The Republic,210906,dlc,9.99,2013,0,1
Inside a Star-filled Sky,104100,game,7.99,2011,0,0
Last Horizon OST,424950,dlc,4.99,2015,0,0
ReVeN: XBridge,422030,game,9.99,2015,0,1
Squid-pro-Quo Blaster Pack,422474,dlc,5.99,2015,0,1
Good Robot Soundtrack,439690,dlc,4.99,2016,0,0
Earth Space Colonies,437870,game,9.99,2016,0,0
Cult of the Wind,293840,game,9.99,2014,0,1
JUMP,334410,game,9.99,2015,0,0
Kaiju-A-GoGo: Halloween Kaiju Skins,415220,dlc,1.99,2015,0,0
Impulse Revolution Demo,401300,demo,0,2015,0,1
Deathless: The City's Thirst,410910,game,3.99,2015,0,0
Choice of Kung Fu,423440,game,3.99,2015,0,0
Battle Crust,444710,game,7.99,2016,0,0
Dungeons & Dragons: Chronicles of Mystara Demo,231890,demo,0,1970,0,1
Dinosaur Hunt - Crack Cowboys Expansion Pack,434942,dlc,0.99,2016,0,0
Rocksmith® 2014 – The Doors - “Light My Fire”,271445,dlc,2.99,2014,0,0
Rocksmith® 2014 – The White Stripes Song Pack,295029,dlc,11.99,2014,0,0
TankZone Battle Demo,415790,demo,0,2015,0,1
Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): Crucible of Faith,456891,dlc,9.99,2016,0,1
Urizen Shadows of the Cold,397700,game,3.99,2015,0,0
Warlock 2: Spectacular Spell Pack,320750,dlc,4.99,2014,0,1
Jack - Hunter (Trapper Class),346741,dlc,4.99,2015,17,1
Rocksmith - Gary Clark Jr. - Bright Lights,206167,dlc,2.99,2012,0,0
Saints Row IV -  Enter The Dominatrix,247297,dlc,3.99,2013,17,0
Stealth Bastard Deluxe,209190,game,9.99,2012,0,0
Rocksmith® 2014 – Ricky Nelson - “Hello Mary Lou (Goodbye Heart)”,342856,dlc,2.99,2015,0,0
Western Press,377360,game,4.99,2016,0,1
INK - Soundtrack + Art,392400,dlc,1.99,2015,0,0
SpaceCorn,380580,game,0.99,2015,16,0
Ancestory,349840,game,14.99,2015,0,1
Inescapable,295610,game,4.99,2014,0,0
Acaratus - Deluxe Upgrade,449080,dlc,4.99,2016,0,1
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,349040,game,49.99,2016,0,1
Alien Spidy: Easy Breezy DLC,207010,dlc,1.99,2013,0,0
Angry Video Game Nerd: The Movie,357380,video,2.99,2015,0,0
Train Simulator: Berlin-Wittenberg Route Add-On,222585,dlc,39.99,2013,0,0
Mahjong Roadshow™,37360,game,6.99,2010,0,0
YOU DON'T KNOW JACK Vol. 6 The Lost Gold,260080,game,1.99,2013,0,1
Nancy Drew®: Secret of the Old Clock,31880,game,6.99,2009,0,0
Rocksmith® 2014 – Stone Temple Pilots - “Interstate Love Song”,390413,dlc,2.99,2015,0,0
Iron Grip Warlord Demo,31710,demo,0,2010,0,0
Awesomenauts - Coco Nebulon Announcer,333160,dlc,2.99,2014,0,1
Throbax TD,341570,game,2.99,2015,0,1
Poker Pretty Girls Battle: Texas Hold'em,407720,game,9.99,2015,0,0
99 Levels To Hell,264280,game,4.99,2014,0,0
Prison Tycoon Alcatraz,354820,game,9.99,2015,0,0
The Settlers 7: Paths to a Kingdom: Deluxe Gold Edition,48210,game,19.99,2011,0,1
Prime World: Defenders,235360,game,9.99,2013,0,0
Vector 36,346460,game,14.99,2015,0,0
Choice of the Deathless Demo,318320,demo,0,2014,0,0
Walk The Light,428130,game,4.99,2016,0,0
a Family of Grave Diggers,383020,game,9.99,2016,0,0
Melting Hearts: Our Love Will Grow 2,459020,game,4.99,2016,0,0
 Edna & Harvey: Harvey's New Eyes Demo,221660,demo,0,2012,0,0
MiniGolf Mania,453680,game,2.99,2016,0,0
NBA 2K14,255480,game,29.99,2013,0,1
Primal Carnage - Pilot Commando DLC,223261,dlc,0.99,2013,0,1
Tobari and the Night of the Curious Moon Demo,373350,demo,0,2015,0,0
Vanguard Princess Director's Cut,281050,dlc,0,2014,17,0
Robotpencil Presents: Illustration Basics Package,414830,video,14.99,2016,0,0
Two Deck Bonus Bundle,292701,dlc,19.99,2014,0,1
Summer Fling - Soundtrack,464160,dlc,0,2016,0,0
My Lands: Golden Age - Premium DLC Pack,316500,dlc,34.99,2014,0,1
Dr.Green,340290,game,2.99,2015,0,0
Squirreltopia Soundtrack,345150,dlc,0.99,2015,0,0
Kagura Douchuuki,378790,game,13.99,2015,0,0
The Black Watchmen - Original Soundtrack,379750,dlc,9.99,2015,0,1
DubWars,290000,game,19.99,2014,0,0
Astro Lords: Oort Cloud,372190,game,0,2016,0,0
Train Simulator: Western Pacific GP20 High Nose Loco Add-On,222573,dlc,19.99,2016,0,0
Alien: Isolation - Safe Haven,282514,dlc,7.99,2015,0,0
Lady Hammerlock the Baroness Pack,321430,dlc,9.99,2015,17,0
Rugby League Live 3,312920,game,0,2015,0,1
METAL GEAR SOLID V: THE PHANTOM PAIN - Sneaking Suit (Naked Snake),406560,dlc,0.99,2015,18,1
DvDrum Ultimate Drum Simulator!,385130,game,12.99,2015,0,0
Football Manager Ruined My Life,361220,video,9.99,2015,0,0
300 Dwarves,301730,game,6.99,2014,0,0
HELLDIVERS™,394510,game,19.99,2015,12,1
Call of Duty: Black Ops III - CODE Warriors Personalization Pack,426730,dlc,3.99,2015,17,1
Guild Wars<sup>®</sup> Game of the Year Edition,29540,game,19.99,2009,0,1
Dark Void™,45710,game,9.99,2010,0,0
Jagged Alliance - Back in Action: Night Specialist Kit DLC,203342,dlc,1.99,2012,0,0
Rocksmith® 2014 – Bobby “Blue” Bland - “Ain’t No Love In The Heart of the City”,342829,dlc,2.99,2015,0,0
The Soundtrack of Tremendous Corporation,384170,dlc,0.99,2015,0,0
Tom Clancy's Ghost Recon: Future Soldier™,212630,game,19.99,2012,17,1
Chip's Challenge 2,348300,game,4.99,2015,0,0
RPG Maker: Nightmares Music Pack,291470,dlc,24.99,2015,0,0
Hard Truck Apocalypse / Ex Machina,285500,game,7.99,2014,0,0
MechaNika - Original Soundtrack,453260,dlc,0.99,2016,0,0
Void And Meddler,377970,game,4.99,2015,0,0
Governor of Poker 2 - Premium Edition,70210,game,14.99,2010,0,0
MapleStory Starter Pack,216153,dlc,9.99,2012,0,1
Conquest of Champions,266450,game,0,2014,0,1
FIVE: Guardians of David,387010,game,19.99,2015,0,0
Rocksmith® 2014 – Disturbed - “Indestructible”,436599,dlc,2.99,2016,0,0
MegaSphere,386340,game,14.99,2015,0,0
Panzer Corps: Soviet Corps,389421,dlc,14.99,2016,0,1
Train Simulator: Union Pacific Heritage SD70ACes Loco Add-On,222596,dlc,19.99,2013,0,0
Rocksmith® 2014 – Audioslave - “Show Me How to Live”,295022,dlc,2.99,2014,0,0
Magicka: Peculiar Gadgets Item Pack,73097,dlc,1.99,2012,0,1
Call of Duty®: Black Ops Annihilation & Escalation Bundle – Mac Edition,214643,dlc,24.99,2012,18,1
Trawl,446240,game,0,2016,0,0
Chocolate Cake Drums: MetalHead Kit - For Session Drummer 3,303643,dlc,0,2014,0,0
Farming Simulator 2013: Marshall Trailers,246010,dlc,6.99,2014,0,1
5 Skeletons Pack,304330,dlc,4.99,2014,0,0
Call of Duty®: Black Ops II - Dia de los Muertos Personalization Pack,234774,dlc,1.99,2013,17,1
Millennium - Deluxe Contents,368410,dlc,4.49,2015,0,0
Democracy 3 Africa,427470,game,14.99,2016,0,0
NEO Scavenger Demo,270680,demo,0,2013,0,0
DIG IT! - A Digger Simulator,311910,game,17.99,2014,0,0
Toki Tori 2+,201420,game,14.99,2013,0,0
Cities in Motion 2: Back to the Past,225431,dlc,3.99,2013,0,1
SUPER IMPOSSIBLE ROAD,444670,game,0,1970,0,1
Saints Row IV: Commander-In-Chief Pack,238300,dlc,1.99,2013,17,0
Level 22: Gary’s Misadventure - 2016 Edition,431290,game,6.99,2016,0,0
Vertical Drop Heroes - Halloween Theme,329370,dlc,0,2014,0,1
Blue Toad Murder Files™: The Mysteries of Little Riddle Demo,90410,demo,0,2010,0,1
Dead Mountaineer's Hotel,10230,game,9.99,2011,0,0
Geneforge 1,200960,game,19.99,2001,0,0
Train Simulator: Miami - West Palm Beach Route Add-On,277752,dlc,39.99,2014,0,0
Ohm Studio Pro,258510,dlc,44.99,2013,0,1
Crazy Machines 2:  Halloween,202450,dlc,2.99,2011,0,1
Rocksmith® 2014 – Linkin Park - “In The End”,295089,dlc,2.99,2015,0,0
BioShock Infinite: Burial at Sea - Episode One,214931,dlc,14.99,2013,17,0
Flicky™,71111,game,2.99,2010,0,0
Cities in Motion 2: Marvellous Monorails,225434,dlc,9.99,2014,0,1
Shock Drop Slaughter Pit,289880,dlc,4.99,2014,17,0
Tumblestone,269710,game,0,1970,0,1
Extreme Exorcism,334100,game,12.99,2015,0,0
Skirmisher Content Pack,320554,dlc,4.99,2014,0,1
Hyperspeed,347260,game,6.99,2015,0,0
Medic Phoenix Skin Pack,350414,dlc,4.99,2015,17,1
Train Simulator: Seaboard GE U36B Loco Add-On,277757,dlc,24.99,2015,0,0
Killing Floor London's Finest Character Pack,35419,dlc,7.99,2010,0,0
Warhammer 40000: Dawn of War II Ultramarines Pack,56487,dlc,6.99,2011,0,1
Iron Warriors: T - 72 Tank Command ,1670,game,4.99,2006,0,1
Blood of Magic,426590,game,9.99,2015,0,0
Axe Bow & Staff,432230,game,0,1970,0,1
Pro Basketball Manager 2016 - US Edition,412560,game,9.99,2016,0,0
Plastiland,421880,game,7.99,2015,0,0
American History Lux,357710,dlc,0,2015,0,0
NAM,329650,game,6.99,2014,0,0
The Descendant,351940,game,2.99,2016,0,0
Rocksmith® 2014 – Queens Of The Stone Age  - “My God Is The Sun”,248757,dlc,2.99,1970,0,0
Gotham City Impostors Free to Play: Support Item Pack - Professional ,216434,dlc,1.99,2012,0,1
Arclight Cascade,391210,game,6.99,2015,0,1
PlayClaw 5 Demo,296200,demo,0,2014,0,1
DW8E: Castle and Scenario Pack,348682,dlc,11.99,2015,0,0
Rocksmith® 2014 – Jeff Buckley - “Grace”,342787,dlc,2.99,2015,0,0
Dark Void™ Zero,45730,game,4.99,2010,0,0
TANE DLC: SNCF BB 75000,404220,dlc,16.99,2016,0,1
L.A. Noire,110800,game,19.99,2011,17,0
Ceville,23460,game,9.99,2009,0,0
H-Hour: World's Elite,293220,game,9.99,2015,0,1
Legend - Hand of God,12630,game,9.99,2009,0,0
Plazma Being,346630,game,4.99,2015,0,0
Epic Battle Fantasy 4,265610,game,11.99,2014,0,0
Gnomes Vs. Fairies,406220,game,9.99,2015,0,0
Assassin’s Creed® Brotherhood,48190,game,19.99,2011,17,1
Saw 3,421450,video,3.99,2016,0,0
Age of Empires II HD: The Forgotten,239550,dlc,9.99,2013,0,1
LoveBeat,354290,game,0,2016,0,1
Actual Sunlight,288040,game,4.99,2014,0,0
Warhammer 40000: Space Marine - Chaos Unleashed Map Pack,55347,dlc,9.99,2011,17,1
Dead Star,366400,game,19.99,2016,0,1
Xotic DLC: Warp Field Expansion Pack,92622,dlc,1.99,2012,0,0
Falcon 4.0,429530,game,6.99,2016,0,1
Desert Thunder: Strike Force,444210,game,2.99,2016,0,0
Sportsfriends,277850,game,14.99,2014,0,1
Star Hammer: The Vanguard Prophecy,337680,game,19.99,2015,0,0
Death by Game Show - The Soundtrack,464180,dlc,2.99,2016,0,0
The Living Dungeon: Unearthed,414030,dlc,4.99,2015,0,0
HunieCam Studio Original Soundtrack,463490,dlc,0,2016,18,0
Knights of the Sky,347270,game,6.99,2015,0,0
Fantasy Grounds - D&D Monster Pack - Undead,360428,dlc,4.99,2015,0,1
Train Simulator: Munich-Augsburg Route Add-On,208288,dlc,39.99,2012,0,0
Tea Party Simulator 2015™,363620,game,9.99,2015,0,0
Days Under Custody,412730,game,4.99,2015,0,0
Yosumin!™,23300,game,5.99,2009,0,0
The Typing of the Dead: Overkill - Dancing with the Dead DLC,286920,dlc,2.99,2014,17,1
Tactical Intervention - Quick Fire Pack DLC,250170,dlc,2.99,2013,0,1
Truck Racer,256070,game,9.99,2013,0,1
Train Simulator: China Clay for Export Route Add-On,325953,dlc,24.99,2015,0,0
Call of Duty®: Black Ops II - Weaponized 115 Personalization Pack,274123,dlc,1.99,2014,17,1
Hitman: Absolution: Bronson M1928 Gun,216416,dlc,0.99,2012,17,0
Fist of Jesus,321110,game,9.99,2014,0,0
Montas,269350,game,9.99,2014,0,0
Albino Lullaby: Episode 1,355860,game,9.99,2015,0,0
US Diesel Lokomotiven - Set 2,335491,dlc,13.99,2015,0,0
FINAL FANTASY III,239120,game,15.99,2014,10,0
Silverfall: Earth Awakening,4470,game,9.99,2008,0,1
Motte Island,291290,game,4.99,2014,0,0
Anno 2205 - Season Pass,416480,dlc,19.99,2015,0,0
The Possession,421580,video,3.99,2016,0,0
Wake,233530,game,4.99,1970,0,0
Zombie Office Politics,412860,game,0,2015,0,0
Farm Frenzy 4,296220,game,6.99,2014,0,0
Al Emmo and the Lost Dutchman's Mine,296850,game,9.99,2014,0,0
Cherry Tree High I! My! Girls!,333220,game,3.99,2014,0,0
Game Tycoon 2,404640,game,14.99,2016,0,0
Demons with Shotguns Original Soundtrack,461440,dlc,0,2016,0,0
Hive - The Mosquito,258852,dlc,2.99,2014,0,1
DEFENDERS,431000,game,2.99,2016,0,0
Club Life,404180,game,12.99,2016,17,0
Tom Clancy's Rainbow Six® 3 Gold,19830,game,9.99,2008,0,1
Gotham City Impostors Free to Play: Weapon Pack - Starter ,216430,dlc,2.99,2012,0,1
Depth - Digital Artbook,423851,dlc,4.99,2015,0,1
Wargame: European Escalation - Commander (Free DLC),58648,dlc,0,2012,0,1
Aquadelic GT,321450,game,4.99,2015,0,0
Crash Time 2,11390,game,9.99,2009,0,0
Bastion Demo,107110,demo,0,2011,0,0
Kivi Toilet and Shotgun,428950,game,0.99,2016,0,0
Sir! I'd Like To Report A Bug!,393240,game,3.99,2015,0,0
RESCUE 2: Everyday Heroes,339210,game,19.99,2015,0,0
Lost Planet® 2,45750,game,19.99,2010,0,1
School of Dragons,332070,game,0,2014,0,0
Majesty 2: Battles of Ardania,73071,dlc,4.99,2011,0,1
LISA the Joyful,379310,dlc,4.99,2015,0,0
Total War: Shogun 2 - Fall of the Samurai – The Obama Faction Pack,201274,dlc,2.99,2012,0,1
USFIV: 2014 Challengers Horror Pack,344178,dlc,3.99,2015,0,1
Wayward Manor,246720,game,6.99,2014,0,0
Sandmason,350620,game,3.99,2015,0,1
Aware,314530,game,12.99,2015,0,1
Project CARS - Audi Ruapuna Speedway Expansion,334773,dlc,5.49,2015,0,1
Elder Sign: Omens,257670,game,14.99,2013,0,0
Habitat,299340,game,14.99,2016,0,0
Street Fighter X Tekken,209120,game,29.99,2012,0,1
La Tale - Night Restaurant's Main Course,324911,dlc,39.99,2014,0,1
FSX: Steam Edition - Zurich Airport Add-On,433741,dlc,24.99,2016,0,1
Disney Infinity 3.0 -  Crystal Sorcerers Apprentice Mickey,401076,dlc,4.99,2015,0,0
Shmup Love Boom,387110,game,2.99,2015,0,0
An Assassin in Orlandes,335460,game,9.99,2015,0,0
Train Simulator: Norfolk Southern SD40-2 High Nose Long Hood Forward Loco Add-On,277737,dlc,19.99,2014,0,0
Blues and Bullets,378660,game,4.99,2015,0,0
HTR+ Slot Car Simulation,288650,game,6.99,2014,0,0
Ground Pounders: Tarka DLC,323570,dlc,3.99,2014,0,1
Crimzon Clover WORLD IGNITION - Arcade Poster Pack,373090,dlc,0.99,2015,0,0
Rocksmith® 2014 – STRAIGHTENER - “ROCKSTEADY”,271433,dlc,2.99,2014,0,0
Worms Revolution: Medieval Tales DLC,200185,dlc,4.99,2012,0,1
Beatbuddy: Tale of the Guardians - Original Soundtrack,257310,dlc,6.99,2015,0,0
Shelter,244710,game,9.99,2013,0,0
Sculpting and Rendering a Cthulhu Bust,419640,video,9.99,2015,0,0
TASTEE: Lethal Tactics,365190,game,14.99,2015,0,1
Link,454030,game,4.99,2016,0,0
Subject 13,322970,game,9.99,2015,0,0
TOTM,324360,game,7.99,2015,0,1
TOUKIDEN Kiwami - Mission Collection 4-7,380900,dlc,4.99,2015,0,0
Audials Tunebite Platinum 2016,405700,game,59.99,2015,0,0
USFIV: Arcade Challengers Wild Pack,331357,dlc,3.99,2014,0,1
The Moment of Silence,339840,game,14.99,2015,0,0
Life of Rome,381620,game,0,1970,0,1
NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC8 Variety Pack 2,301897,dlc,1.99,2014,0,1
CHARIOT WARS,365460,game,6.99,2015,0,1
Forge Quest,249950,game,14.99,2015,0,1
GASP,412400,game,0,2016,0,0
TurnOn,428220,game,0,1970,0,0
ZombieZoid - Zenith Demo,404760,demo,0,2015,0,0
One Upon Light,394830,game,11.99,2016,0,0
The Longest Journey Demo,6320,demo,0,2007,0,0
Ground Pounders,267730,game,12.99,2014,0,1
Industry Giant 2,271360,game,9.99,2015,0,0
Alien: Isolation - Season Pass,324020,dlc,29.99,2015,0,0
Fairy Fencer F: Surpass Your Limits Set,367413,dlc,0.99,2015,0,0
Magma Chamber,463240,game,4.99,2016,0,0
Oozi: Earth Adventure,257990,game,4.99,2013,0,0
Mystery P.I.™ - The Lottery Ticket,3500,game,4.99,2007,0,0
Symphony,207750,game,8.99,2012,0,0
Disney Infinity 3.0 - Iron Fist,401016,dlc,4.99,2015,0,0
Narcissu 10th Anniversary Anthology Project,426690,game,2.99,2016,0,0
Star Conflict: Pirate Pack - Jolly Roger,222284,dlc,49.99,2013,0,1
Awesomenauts - Sir Jimmy Lionheart,425544,dlc,4.49,2016,0,1
Piercing Blow,382850,game,0,2015,17,1
The Visitor,457580,game,0.99,2016,0,0
Ignite,45410,game,9.99,2011,0,1
The Song of Seven: Chapter One,433590,game,0,2016,0,0
Street Fighter X Tekken: Gems Assist 4 ,210096,dlc,1.99,2013,0,1
Serious Sam Classic: The Second Encounter,41060,game,99.99,2010,0,1
Silent Hunter®: Wolves of the Pacific,15200,game,9.99,2008,0,1
Toy Soldiers: War Chest,276770,game,14.99,2015,0,1
The Daring Mermaid Expedition,443830,game,2.99,2016,0,0
16 Bit Arena,347630,game,0,2015,0,1
Where Are They Now? Set,333811,dlc,4.99,2015,0,0
Nil-Ninjahtic: Ronin,454130,game,1.99,2016,0,0
SanctuaryRPG: Black Edition Demo,338490,demo,0,2014,0,0
City of Fools,359250,game,7.99,2015,0,0
Epic Cards Battle(TCG),381560,game,0,2015,0,1
Spiral Knights: Iron Dragon Helm,268311,dlc,0,1970,0,1
Awesomenauts - Hotrod Derpl Skin,204308,dlc,2.49,2012,0,1
Sanctum: X-Mas Carnage (Free DLC),91616,dlc,0,2011,0,1
Hearts of Iron III: Semper Fi,42900,game,4.99,2010,0,1
Star Horizon - Soundtrack,374820,dlc,1.99,2015,0,0
Magic 2014 — Duels of the Planeswalkers,213850,game,9.99,2013,0,1
TerraTech Demo,313990,demo,0,2014,0,0
Zombie Tycoon 2: Brainhov's Revenge,252270,game,9.99,2013,0,1
RC Simulation 2.0,381750,game,14.99,2015,0,1
Mini Ninjas Demo,35050,demo,0,2009,0,0
Cross of the Dutchman - Soundtrack,401380,dlc,3.99,2015,0,0
Driver Booster 3 Upgrade to Pro (Lifetime),412090,dlc,29.99,2015,0,0
The Sims™ 3 Pets,47930,dlc,19.99,2011,0,0
Hot Wheels™ World’s Best Driver™,236530,game,19.99,2013,0,1
Riptide GP2,257790,game,6.99,2014,0,1
Glitchspace,290060,game,12.99,2016,0,0
Toy Plane Heroes,445860,game,12.99,2016,0,1
Damnation City of Death,346800,game,9.99,2015,0,1
Elements: Soul of Fire,340650,game,7.99,2015,0,0
Catzilla 4K - Advanced,261920,game,14.99,2014,0,0
Frankenstein: Master of Death,347430,game,4.99,2015,0,0
Rocksmith - Queen - Keep Yourself Alive,206146,dlc,2.99,2012,0,0
Color Chaos,423720,game,4.99,2016,0,0
Rocksmith® 2014 – Earth Wind & Fire - “Shining Star”,369813,dlc,2.99,2015,0,0
One More Dungeon,415030,game,4.99,2015,0,0
Train Simulator: Southern Pacific GP20 Loco Add-On,222571,dlc,19.99,2013,0,0
A grande bagunça espacial - The big space mess,449220,game,0.99,2016,0,0
Flobe,434530,game,0.99,2016,0,0
Domino Sky,457480,game,3.99,2016,0,0
Kaiju-A-GoGo: Quarterback Gordon Skin,415221,dlc,0.99,2015,0,0
Critter Crunch,61730,game,6.99,2012,0,1
The Loop Loft - Mark Kelley (The Roots) Bass Loops Vol. 1,305333,dlc,29.99,2014,0,0
